Date/Time,100m_N Avg [m/s],100m_N Std [m/s],100m_S Avg [m/s],100m_S Std [m/s],80m Avg [m/s],80m Std [m/s],50m Avg [m/s],50m Std [m/s],20m Avg [m/s],20m Std [m/s],Pressure [mbar],98m WV [°],78m WV [°],48m WV [°],Temp 5m [°C],Hum 5m [%]
11/10/2017 7:20,6.794,0.29,NaN,NaN,6.312,0.354,4.832,0.481,2.088,0.533,1008.8,14.1,4.2,2.8,20.8,60.4
11/10/2017 7:30,7.574,0.522,7.754,0.532,6.481,0.67,4.187,0.47,2.501,0.459,1008.9,18.3,8.4,4.2,21.1,58.3
11/10/2017 7:40,7.953,0.397,8.126,0.422,7.105,0.531,4.484,0.397,2.86,0.308,1009,19.7,8.4,4.2,21.6,56.3
11/10/2017 7:50,7.543,0.561,7.702,0.56,6.586,0.622,4.204,0.57,2.369,0.503,1009.1,18.3,8.4,7,22.1,54.7
11/10/2017 8:00,7.876,0.383,8.041,0.409,7.524,0.837,4.462,0.933,2.258,0.435,1009.3,26.7,14.1,11.3,22.4,55.2
11/10/2017 8:10,7.989,0.41,8.158,0.422,7.48,0.596,5.51,0.422,3.586,0.384,1009.4,21.1,9.8,8.4,22,57
11/10/2017 8:20,7.525,0.447,7.702,0.458,6.897,0.596,4.636,0.632,3.178,0.34,1009.5,21.1,11.3,8.4,22.5,55.9
11/10/2017 8:30,7.624,0.324,7.773,0.339,7.01,0.541,4.476,0.606,2.583,0.397,1009.7,23.9,11.3,8.4,23.2,54.9
11/10/2017 8:40,7.415,0.355,7.575,0.369,6.606,0.48,4.299,0.552,2.361,0.37,1009.8,21.1,9.8,7,24.1,53
11/10/2017 8:50,6.587,0.47,6.731,0.501,5.795,0.596,3.519,0.672,1.882,0.571,1009.9,19.7,11.3,9.8,24.9,52.2
11/10/2017 9:00,5.873,0.64,5.964,0.671,4.959,0.751,3.182,0.552,1.818,0.41,1010.1,21.1,14.1,15.5,25.8,49.1
11/10/2017 9:10,5.954,0.458,6.05,0.446,5.175,0.551,3.592,0.826,2.029,0.58,1010.2,25.3,16.9,14.1,26.5,47.1
11/10/2017 9:20,5.016,0.851,5.123,0.862,3.92,0.931,2.9,0.746,2.189,0.598,1010.3,28.1,19.7,14.1,27,45.9
11/10/2017 9:30,5.028,0.807,5.135,0.779,4.011,1.053,2.986,0.905,2.678,0.523,1010.3,25.3,18.3,14.1,27.4,45.3
11/10/2017 9:40,5.394,0.648,5.486,0.655,4.841,0.678,3.713,0.746,2.843,0.616,1010.4,26.7,19.7,21.1,27.9,43.3
11/10/2017 9:50,4.581,0.71,4.674,0.679,4.084,0.67,3.256,0.695,2.814,0.503,1010.5,32.3,28.1,28.1,28.3,42.2
11/10/2017 10:00,5.013,0.589,5.089,0.588,4.596,0.758,4.032,0.826,3.92,0.726,1010.6,39.4,33.8,29.5,28.5,41.9
11/10/2017 10:10,4.635,0.813,4.689,0.844,4.582,0.812,4.457,0.702,4.006,0.696,1010.6,39.4,32.3,28.1,28.6,40.6
11/10/2017 10:20,4.709,0.632,4.78,0.605,4.633,0.63,4.466,0.664,4.225,0.657,1010.5,50.6,45,39.4,29,39.4
11/10/2017 10:30,4.927,0.732,4.961,0.716,4.9,0.708,4.678,0.863,4.353,1.016,1010.5,47.8,42.2,42.2,29.4,36.3
11/10/2017 10:40,4.849,0.702,4.905,0.745,4.815,0.744,4.727,0.725,4.577,0.775,1010.4,47.8,45,43.6,29.6,35.5
11/10/2017 10:50,5.335,0.512,5.375,0.522,5.29,0.663,5.08,0.767,4.624,0.808,1010.3,50.6,45,43.6,29.4,36.9
11/10/2017 11:00,5.36,0.522,5.395,0.541,5.312,0.622,5.105,0.732,4.68,0.754,1010.3,50.6,46.4,46.4,29.6,38
11/10/2017 11:10,5.09,0.561,5.17,0.56,5.177,0.531,5.043,0.597,4.629,0.821,1010.1,47.8,43.6,43.6,29.6,38.1
11/10/2017 11:20,5.031,0.623,5.057,0.686,5.204,0.587,5.23,0.672,4.722,0.827,1010,39.4,30.9,26.7,29.8,37.7
11/10/2017 11:30,4.876,0.746,4.88,0.766,4.868,0.723,4.722,0.702,4.065,0.877,1009.9,53.4,49.2,46.4,30.3,36.1
11/10/2017 11:40,4.886,0.887,4.942,0.856,4.81,0.831,4.523,0.851,4.181,0.912,1009.7,63.3,59.1,59.1,30.4,35.4
11/10/2017 11:50,4.989,0.695,5.003,0.686,4.947,0.678,4.791,0.68,4.336,0.952,1009.5,84.4,83,83,30.4,37
11/10/2017 12:00,5.2,0.767,5.199,0.779,5.251,0.686,5.073,0.767,4.552,0.968,1009.4,81.6,80.2,84.4,30.2,38.1
11/10/2017 12:10,5.514,0.57,5.51,0.579,5.273,0.638,5.237,0.656,4.843,0.821,1009.3,90,87.2,90,30.2,39.8
11/10/2017 12:20,5.217,0.41,5.162,0.434,5.099,0.457,5.129,0.397,4.941,0.704,1009.2,98.4,97,97,29.3,43.5
11/10/2017 12:30,4.54,0.532,4.544,0.491,4.506,0.501,4.43,0.597,4.341,0.711,1009,97,95.6,97,29.3,45.2
11/10/2017 12:40,4.311,0.435,4.324,0.434,4.227,0.501,4.091,0.64,3.699,0.688,1008.8,91.4,88.6,90,29.7,44.2
11/10/2017 12:50,4.788,0.355,4.738,0.354,4.79,0.354,4.808,0.447,4.621,0.665,1008.8,94.2,91.4,92.8,29.6,44.6
11/10/2017 13:00,4.621,0.491,4.574,0.501,4.415,0.569,4.422,0.561,4.614,0.589,1008.6,98.4,97,94.2,29.3,47.2
11/10/2017 13:10,4.613,0.58,4.623,0.56,4.736,0.647,4.493,0.695,4.511,0.761,1008.4,101.3,99.8,101.3,29.2,50.7
11/10/2017 13:20,4.301,0.522,4.309,0.541,4.158,0.501,3.833,0.561,3.574,0.673,1008.3,101.3,101.3,102.7,29.6,47.4
11/10/2017 13:30,4.09,0.47,4.064,0.491,3.92,0.49,3.897,0.589,3.93,0.571,1008.1,98.4,99.8,106.9,29.4,48
11/10/2017 13:40,3.663,0.422,3.642,0.434,3.555,0.396,3.487,0.435,3.367,0.492,1008,97,99.8,108.3,29.6,49.6
11/10/2017 13:50,3.633,0.458,3.637,0.446,3.533,0.501,3.416,0.597,3.49,0.58,1007.8,90,88.6,91.4,29.7,47.5
11/10/2017 14:00,4.198,0.422,4.172,0.422,3.869,0.434,3.698,0.512,3.527,0.533,1007.7,95.6,94.2,95.6,29.7,49.2
11/10/2017 14:10,4.174,0.512,4.159,0.512,4.033,0.587,3.953,0.561,3.731,0.688,1007.7,94.2,90,92.8,29.6,50.7
11/10/2017 14:20,4.834,0.458,4.834,0.458,4.614,0.457,4.238,0.552,3.94,0.696,1007.6,85.8,83,87.2,29.6,51.5
11/10/2017 14:30,4.525,0.307,4.542,0.339,4.423,0.409,4.231,0.597,4.036,0.543,1007.5,81.6,80.2,81.6,29.6,52.2
11/10/2017 14:40,4.687,0.491,4.655,0.48,4.452,0.501,4.383,0.458,4.211,0.543,1007.5,80.2,77.3,81.6,29.4,53.3
11/10/2017 14:50,4.402,0.435,4.429,0.396,4.398,0.409,4.194,0.561,4.056,0.633,1007.4,81.6,78.8,83,29.7,48.2
11/10/2017 15:00,4.075,0.435,4.098,0.446,4.013,0.457,3.958,0.522,3.47,0.846,1007.3,85.8,83,88.6,29.8,48.5
11/10/2017 15:10,4.264,0.251,4.257,0.289,4.143,0.339,4.167,0.355,4.09,0.513,1007.3,92.8,87.2,87.2,29.7,47.5
11/10/2017 15:20,4.053,0.34,4.042,0.354,3.888,0.511,3.713,0.552,3.433,0.616,1007.4,92.8,90,91.4,29.7,50.2
11/10/2017 15:30,4.257,0.29,4.235,0.289,4.097,0.446,3.961,0.656,3.849,0.775,1007.3,94.2,90,91.4,29.7,48
11/10/2017 15:40,4.071,0.422,4.042,0.409,4.03,0.446,3.823,0.687,3.583,0.859,1007.3,102.7,98.4,99.8,29.4,50.9
11/10/2017 15:50,3.975,0.307,3.939,0.307,3.925,0.422,3.924,0.542,3.483,0.607,1007.4,102.7,99.8,104.1,29.3,54.8
11/10/2017 16:00,3.638,0.397,3.598,0.409,3.499,0.434,3.516,0.597,3.31,0.649,1007.4,105.5,104.1,105.5,29.1,55.3
11/10/2017 16:10,3.525,0.251,3.493,0.271,3.516,0.289,3.236,0.458,2.912,0.607,1007.4,109.7,104.1,104.1,29,56.6
11/10/2017 16:20,3.899,0.229,3.86,0.205,3.619,0.25,3.735,0.29,3.569,0.41,1007.4,111.1,104.1,105.5,28.8,57.1
11/10/2017 16:30,3.827,0.34,3.787,0.339,3.57,0.369,3.45,0.58,3.192,0.696,1007.4,108.3,101.3,99.8,28.7,57.4
11/10/2017 16:40,3.791,0.229,3.743,0.229,3.707,0.229,3.678,0.29,3.347,0.543,1007.5,108.3,101.3,94.2,28.6,57.7
11/10/2017 16:50,3.611,0.324,3.559,0.307,3.516,0.396,3.504,0.355,3.092,0.503,1007.5,112.5,104.1,97,28.5,60.4
11/10/2017 17:00,3.469,0.324,3.431,0.289,3.173,0.501,2.782,0.753,2.573,0.657,1007.5,119.5,111.1,108.3,28.3,61.2
11/10/2017 17:10,3.823,0.145,3.755,0.102,3.563,0.145,3.32,0.229,2.91,0.37,1007.6,128,116.7,113.9,28.2,61.6
11/10/2017 17:20,3.614,0.177,3.551,0.205,3.246,0.229,3.067,0.251,2.447,0.435,1007.7,123.8,113.9,109.7,28.1,62.6
11/10/2017 17:30,3.295,0.145,3.255,0.145,3.033,0.204,2.834,0.324,2.118,0.423,1007.7,112.5,105.5,101.3,28,62.3
11/10/2017 17:40,3.334,0.102,3.291,0.102,3.107,0.145,2.912,0.271,2.317,0.308,1007.8,112.5,104.1,101.3,27.9,63.5
11/10/2017 17:50,3.189,0.102,3.149,0.102,2.894,0.145,2.649,0.177,2.032,0.229,1008,115.3,105.5,101.3,27.6,65.3
11/10/2017 18:00,3.322,0.145,3.267,0.145,3.043,0.102,2.782,0.145,2.263,0.205,1008,123.8,115.3,111.1,27.5,66.3
11/10/2017 18:10,3.393,0.102,3.336,0.102,3.146,0,2.824,0.145,2.442,0.205,1008,126.6,118.1,112.5,27.4,67.7
11/10/2017 18:20,3.133,0.102,3.083,0.102,3.112,0,2.726,0.145,2.334,0.145,1008.2,126.6,115.3,108.3,27.3,66.7
11/10/2017 18:30,3.074,0.102,3.029,0.102,2.945,0.102,2.536,0.145,2.196,0.178,1008.3,115.3,104.1,97,27.1,66.9
11/10/2017 18:40,3.312,0,3.262,0,2.874,0.102,2.652,0.145,2.265,0.145,1008.4,122.3,115.3,106.9,27.3,67
11/10/2017 18:50,3.12,0,3.078,0,2.71,0,2.581,0.102,2.105,0.103,1008.5,119.5,111.1,99.8,27.4,65.8
11/10/2017 19:00,3.518,0.205,3.47,0.177,2.957,0.145,2.647,0.102,2.258,0.103,1008.5,119.5,111.1,99.8,27.4,65.2
11/10/2017 19:10,3.106,0.229,3.071,0.229,2.825,0.204,2.64,0.177,1.857,0.205,1008.7,108.3,97,81.6,27,68.7
11/10/2017 19:20,3.376,0.307,3.343,0.307,2.862,0.177,2.205,0.102,1.665,0.103,1008.8,116.7,108.3,97,26.8,69.7
11/10/2017 19:30,3.383,0.177,3.348,0.177,2.813,0.204,1.785,0.205,1.112,0.229,1008.9,119.5,112.5,98.4,26.6,70.1
11/10/2017 19:40,3.535,0.271,3.483,0.229,2.923,0.271,1.969,0.271,1.259,0.178,1009.1,112.5,108.3,94.2,26.5,65.9
11/10/2017 19:50,3.145,0.229,3.125,0.229,2.744,0.229,1.952,0.229,1.176,0.178,1009.2,104.1,106.9,94.2,26.8,63.4
11/10/2017 20:00,3.26,0.383,3.245,0.396,2.661,0.339,1.692,0.145,1.176,0.29,1009.3,91.4,94.2,90,26.4,66.7
11/10/2017 20:10,3.466,0.324,3.49,0.307,2.769,0.289,1.672,0.271,0.809,0.205,1009.4,78.8,80.2,94.2,26,65.3
11/10/2017 20:20,3.921,0.552,3.919,0.57,3.528,0.708,2.509,0.589,1.014,0.103,1009.5,85.8,84.4,90,26.3,62.4
11/10/2017 20:30,3.727,0.34,3.735,0.354,3.202,0.289,2.134,0.324,1.137,0.205,1009.6,84.4,83,78.8,26.3,62.3
11/10/2017 20:40,4.829,0.435,4.834,0.422,4.41,0.578,3.285,0.813,1.727,1.201,1009.6,81.6,74.5,73.1,26.3,60.8
11/10/2017 20:50,3.992,0.597,3.995,0.588,3.496,0.655,3.401,0.41,2.415,0.384,1009.7,77.3,59.1,33.8,25.7,63.2
11/10/2017 21:00,3.432,0.522,3.456,0.532,3.384,0.596,3.664,0.422,3.01,0.308,1009.7,71.7,53.4,33.8,25.8,59.3
11/10/2017 21:10,3.847,0.422,3.863,0.434,3.548,0.369,3.138,0.397,2.354,0.492,1009.7,68.9,56.3,36.6,25.4,62.7
11/10/2017 21:20,3.479,0.502,3.483,0.522,3.381,0.446,3.013,0.29,2.228,0.308,1009.7,78.8,67.5,43.6,25.1,61
11/10/2017 21:30,3.945,0.863,3.941,0.932,3.398,1.007,2.927,0.967,2.098,0.423,1009.7,81.6,74.5,50.6,25.2,59.4
11/10/2017 21:40,3.405,0.623,3.444,0.614,3.3,0.792,3.605,0.794,2.583,0.481,1009.7,67.5,50.6,32.3,25.1,56.5
11/10/2017 21:50,3.501,0.458,3.505,0.469,3.43,0.48,2.991,0.422,1.776,0.58,1009.7,68.9,54.8,30.9,24.8,59.1
11/10/2017 22:00,4.024,0.41,4.02,0.409,3.43,0.446,2.507,0.41,1.655,0.562,1009.8,87.2,74.5,30.9,24.2,59.4
11/10/2017 22:10,3.805,0.702,3.826,0.723,3.641,0.765,3.497,0.672,2.479,0.447,1009.8,68.9,50.6,22.5,24.2,56.9
11/10/2017 22:20,3.668,0.324,3.684,0.307,3.587,0.354,3.19,0.435,1.98,0.533,1009.8,68.9,53.4,18.3,23.8,59.6
11/10/2017 22:30,3.818,0.512,3.824,0.501,3.543,0.551,3.094,0.632,2.354,0.447,1009.8,71.7,59.1,25.3,23.6,58.1
11/10/2017 22:40,3.543,0.542,3.588,0.551,3.8,0.587,3.855,0.502,2.403,0.543,1009.7,47.8,33.8,19.7,23.5,57
11/10/2017 22:50,3.572,0.774,3.613,0.772,3.626,0.948,3.84,0.447,2.477,0.562,1009.7,52,33.8,12.7,23.6,56.3
11/10/2017 23:00,3.631,0.767,3.684,0.772,3.754,0.716,3.641,0.702,2.442,0.41,1009.7,45,29.5,16.9,23.5,55.7
11/10/2017 23:10,3.417,0.307,3.463,0.324,3.54,0.307,3.285,0.435,1.842,0.492,1009.7,42.2,25.3,7,23.8,52.1
11/10/2017 23:20,4.164,0.29,4.24,0.307,4.126,0.339,3.131,0.397,1.985,0.503,1009.7,35.2,22.5,15.5,23.6,55.2
11/10/2017 23:30,4.414,0.34,4.485,0.339,4.469,0.307,3.749,0.307,2.024,0.41,1009.5,39.4,28.1,7,22.9,57.6
11/10/2017 23:40,4.92,0.307,4.986,0.307,4.925,0.177,4.069,0.251,2.536,0.607,1009.5,42.2,30.9,14.1,22.7,59.2
11/10/2017 23:50,4.596,0.205,4.667,0.229,4.388,0.271,3.902,0.251,2.182,0.492,1009.4,40.8,32.3,16.9,22.2,60.1
11/11/2017 0:00,4.881,0.102,4.956,0.145,4.474,0.177,4.088,0.271,3.018,0.673,1009.3,39.4,26.7,12.7,21.9,62.3
11/11/2017 0:10,4.618,0.251,4.696,0.251,4.29,0.229,3.789,0.205,2.777,0.657,1009.2,39.4,28.1,16.9,22,60.3
11/11/2017 0:20,4.633,0.76,4.711,0.772,4.087,0.63,3.28,0.29,2.26,0.649,1009.2,36.6,23.9,11.3,22,60.2
11/11/2017 0:30,5.527,0.355,5.596,0.369,4.962,0.422,3.398,0.271,2.366,0.533,1009.1,40.8,26.7,8.4,22.1,59.1
11/11/2017 0:40,5.08,0.271,5.143,0.251,4.92,0.323,3.622,0.383,2.494,0.543,1009,40.8,29.5,16.9,22.1,58.8
11/11/2017 0:50,5.61,0.324,5.679,0.324,5.464,0.307,4.078,0.512,2.58,0.308,1009,46.4,38,18.3,21.8,60.5
11/11/2017 1:00,5.166,0.717,5.221,0.738,4.974,0.647,4.53,0.34,2.698,0.58,1008.8,46.4,39.4,23.9,21.5,60.7
11/11/2017 1:10,6.037,0.397,6.126,0.383,5.599,0.49,3.767,0.522,2.241,0.459,1008.8,40.8,30.9,14.1,21.6,58.8
11/11/2017 1:20,6.371,0.355,6.466,0.369,6.177,0.551,4.444,0.47,2.565,0.481,1008.7,42.2,32.3,15.5,21.5,59.2
11/11/2017 1:30,5.831,0.656,5.898,0.647,5.16,1.087,3.293,0.905,1.476,0.688,1008.7,43.6,33.8,26.7,21.3,60.5
11/11/2017 1:40,5.573,0.324,5.662,0.307,5.27,0.229,3.526,0.561,1.958,0.145,1008.5,38,29.5,19.7,21.5,58.2
11/11/2017 1:50,5.912,0.355,5.993,0.369,5.709,0.307,4.317,0.307,1.882,0.37,1008.5,38,29.5,15.5,21.6,58
11/11/2017 2:00,6.155,0.41,6.263,0.422,5.513,0.638,4.25,0.355,2.027,0.481,1008.5,36.6,25.3,11.3,21.4,58.3
11/11/2017 2:10,6.629,0.615,6.766,0.622,5.537,0.701,3.374,0.502,2.253,0.355,1008.5,38,25.3,12.7,21.4,57.7
11/11/2017 2:20,6.808,0.251,6.913,0.271,6.836,0.307,4.562,0.732,2.061,0.492,1008.5,42.2,32.3,16.9,21.4,57.6
11/11/2017 2:30,5.171,1.168,5.233,1.18,4.922,1.353,3.632,1.04,2.393,0.688,1008.6,46.4,46.4,53.4,21.3,58.8
11/11/2017 2:40,5.713,1.025,5.812,1.033,4.957,1.248,3.244,0.623,2.637,0.34,1008.6,42.2,39.4,45,21.8,58.3
11/11/2017 2:50,6.091,0.369,6.182,0.354,5.501,0.25,4.412,0.71,3.119,0.355,1008.5,40.8,30.9,35.2,22.4,54.3
11/11/2017 3:00,4.441,1.089,4.505,1.097,3.455,0.937,2.588,0.458,1.803,0.355,1008.5,32.3,30.9,50.6,22.2,55.1
11/11/2017 3:10,4.748,1.204,4.863,1.236,3.54,1.043,2.119,0.397,1.493,0.251,1008.5,25.3,14.1,26.7,22,55.7
11/11/2017 3:20,6.649,0.435,6.788,0.446,5.616,0.655,3.587,0.999,2.403,0.562,1008.4,29.5,14.1,0,22.4,53.3
11/11/2017 3:30,6.872,0.552,6.984,0.579,6.395,0.716,4.82,1.014,3.109,0.768,1008.4,32.3,16.9,1.4,22.5,52.9
11/11/2017 3:40,6.602,0.307,6.697,0.307,5.976,0.383,5.112,0.271,3.47,0.47,1008.4,33.8,19.7,1.4,22.1,53.6
11/11/2017 3:50,6.592,0.355,6.695,0.339,6.419,0.409,4.852,0.447,2.89,0.397,1008.4,30.9,18.3,5.6,21.8,54.9
11/11/2017 4:00,6.524,0.229,6.623,0.205,6.385,0.307,5.191,0.589,3.293,0.665,1008.3,32.3,16.9,2.8,21.3,56.4
11/11/2017 4:10,7.164,0.383,7.28,0.396,6.76,0.409,5.333,0.458,2.12,0.272,1008.3,29.5,18.3,8.4,20.9,58.1
11/11/2017 4:20,6.872,0.324,6.996,0.339,6.797,0.48,5.301,0.435,2.509,0.492,1008.3,35.2,18.3,7,21,56.8
11/11/2017 4:30,6.398,0.229,6.503,0.229,6.341,0.289,4.926,0.355,2.531,0.503,1008.3,33.8,18.3,7,21,56.6
11/11/2017 4:40,6.695,0.29,6.81,0.307,6.483,0.369,5.264,0.324,3.195,0.616,1008.3,30.9,16.9,4.2,21,57
11/11/2017 4:50,6.84,0.34,6.959,0.339,6.645,0.457,5.407,0.383,2.464,0.384,1008.4,32.3,18.3,7,20.9,56.9
11/11/2017 5:00,7.189,0.29,7.33,0.289,7.108,0.396,5.466,0.512,2.583,0.459,1008.4,30.9,16.9,8.4,21,56.5
11/11/2017 5:10,7.169,0.251,7.285,0.251,7.39,0.369,5.709,0.648,2.779,0.533,1008.4,35.2,19.7,9.8,21.1,55.9
11/11/2017 5:20,7.155,0.251,7.276,0.271,6.804,0.396,5.129,0.502,3.067,0.624,1008.5,36.6,22.5,12.7,21.4,55.2
11/11/2017 5:30,7.253,0.397,7.371,0.409,6.412,0.56,4.265,0.606,2.376,0.459,1008.6,36.6,21.1,12.7,21.5,55.1
11/11/2017 5:40,7.584,0.615,7.734,0.605,7.586,0.678,5.49,1.15,3.465,0.58,1008.7,29.5,19.7,11.3,21,57.6
11/11/2017 5:50,7.489,0.47,7.609,0.469,7.186,0.744,5.183,0.753,2.617,0.37,1008.8,32.3,16.9,5.6,20.3,60.8
11/11/2017 6:00,7.479,0.397,7.597,0.396,7.196,0.446,4.958,0.725,2.976,0.543,1008.8,33.8,21.1,11.3,20.9,57.3
11/11/2017 6:10,7.729,0.383,7.852,0.383,7.706,0.541,5.964,0.993,3.246,0.768,1009,32.3,19.7,8.4,21.1,57.9
11/11/2017 6:20,7.43,0.369,7.56,0.369,7.238,0.354,5.689,0.851,3.047,0.859,1009.1,30.9,19.7,11.3,21.1,57.1
11/11/2017 6:30,8.007,0.522,8.134,0.491,7.407,0.678,5.117,0.881,2.587,0.681,1009.2,32.3,19.7,8.4,21.3,57
11/11/2017 6:40,8.262,0.34,8.398,0.369,8.044,0.409,5.942,0.905,3.249,0.696,1009.3,33.8,21.1,9.8,20.9,59.3
11/11/2017 6:50,7.759,0.34,7.898,0.324,7.689,0.521,5.638,0.623,3.148,0.533,1009.5,35.2,21.1,9.8,20.8,60.5
11/11/2017 7:00,7.648,0.324,7.761,0.354,7.078,0.434,5.591,0.502,2.863,0.598,1009.7,38,23.9,9.8,20.8,60.3
11/11/2017 7:10,7.238,0.251,7.369,0.251,6.939,0.369,5.606,0.522,2.634,0.543,1009.8,36.6,23.9,11.3,20.9,59.8
11/11/2017 7:20,7.27,0.355,7.413,0.354,7.086,0.354,6.043,0.41,2.929,0.641,1009.9,33.8,22.5,9.8,21,59.6
11/11/2017 7:30,7.326,0.447,7.464,0.446,6.919,0.434,5.49,0.57,2.661,0.553,1010,30.9,18.3,7,21.3,58.3
11/11/2017 7:40,7.695,0.458,7.827,0.48,7.289,0.469,5.923,0.615,2.73,0.607,1010.1,33.8,21.1,8.4,21.5,57.7
11/11/2017 7:50,7.786,0.435,7.923,0.446,7.152,0.541,5.564,0.615,2.892,0.704,1010.3,36.6,22.5,8.4,21.4,58.3
11/11/2017 8:00,8.019,0.491,8.161,0.48,7.025,0.569,5.309,0.512,2.875,0.782,1010.3,36.6,25.3,11.3,21.8,57.6
11/11/2017 8:10,7.945,0.458,8.085,0.458,7.12,0.511,5.058,0.68,2.681,0.492,1010.5,38,23.9,12.7,22.1,57.4
11/11/2017 8:20,7.567,0.491,7.702,0.512,6.738,0.501,5.08,0.552,3.269,0.523,1010.6,36.6,25.3,12.7,22.6,55.1
11/11/2017 8:30,7.791,0.64,7.923,0.647,6.579,0.678,4.498,0.68,2.6,0.513,1010.7,39.4,26.7,14.1,23.1,54.4
11/11/2017 8:40,8.26,0.491,8.403,0.48,7.326,0.831,5.009,0.767,2.769,0.711,1010.8,43.6,29.5,18.3,23.5,54.1
11/11/2017 8:50,8.343,0.29,8.443,0.324,7.924,0.49,6.087,0.746,3.81,0.543,1011,49.2,36.6,19.7,23.7,53.7
11/11/2017 9:00,8.242,0.229,8.354,0.251,7.593,0.541,5.832,0.648,3.979,0.423,1011,49.2,35.2,19.7,23.7,53.5
11/11/2017 9:10,7.697,0.355,7.803,0.339,6.988,0.307,5.287,0.397,3.871,0.503,1011.2,52,38,23.9,24.2,52.1
11/11/2017 9:20,7.012,0.447,7.116,0.446,6.081,0.409,4.412,0.632,3.2,0.589,1011.3,50.6,39.4,29.5,24.6,51.4
11/11/2017 9:30,6.369,0.664,6.432,0.686,5.479,0.647,4.103,0.597,3.394,0.435,1011.4,50.6,42.2,33.8,25.2,49.7
11/11/2017 9:40,6.008,0.606,6.062,0.655,5.55,0.578,4.57,0.787,3.802,0.871,1011.4,54.8,46.4,38,25.8,47.7
11/11/2017 9:50,5.679,0.656,5.714,0.679,5.268,0.799,4.547,0.702,4.068,0.649,1011.5,56.3,47.8,42.2,26.5,45.2
11/11/2017 10:00,5.266,0.967,5.302,0.997,4.903,0.937,4.513,0.8,4.215,0.761,1011.5,56.3,52,47.8,27.1,44.1
11/11/2017 10:10,5.338,0.746,5.415,0.792,5.246,0.723,4.867,0.68,4.166,0.815,1011.4,57.7,49.2,46.4,27.5,43.9
11/11/2017 10:20,4.91,0.656,5.015,0.588,4.746,0.613,4.432,0.725,4.225,0.859,1011.3,57.7,52,49.2,27.6,45
11/11/2017 10:30,5.551,0.869,5.559,0.85,5.363,0.824,5.088,0.71,4.592,0.726,1011.2,60.5,54.8,50.6,28,45.4
11/11/2017 10:40,5.097,0.76,5.113,0.779,5.162,0.837,5.174,0.972,4.943,0.941,1011.2,63.3,54.8,52,28.2,45.2
11/11/2017 10:50,4.93,0.807,4.939,0.806,4.844,0.737,4.8,0.532,4.769,0.571,1011.2,67.5,60.5,57.7,28.2,45.5
11/11/2017 11:00,5.559,0.774,5.591,0.779,5.407,0.785,5.304,0.832,4.749,0.889,1011,73.1,68.9,66.1,28.3,45.5
11/11/2017 11:10,5.018,0.732,5.064,0.738,4.876,0.805,4.707,0.95,4.361,0.895,1010.9,78.8,75.9,75.9,28.7,45.5
11/11/2017 11:20,5.664,0.64,5.65,0.655,5.447,0.737,5.395,0.672,4.857,0.801,1010.8,80.2,77.3,75.9,28.7,46
11/11/2017 11:30,5.76,0.739,5.802,0.766,5.63,0.843,5.544,0.983,5.061,0.963,1010.7,78.8,75.9,77.3,28.8,46
11/11/2017 11:40,5.573,0.826,5.54,0.812,5.314,0.926,5.201,0.863,4.973,0.968,1010.6,75.9,73.1,71.7,28.8,44.8
11/11/2017 11:50,5.807,0.899,5.871,0.856,5.67,0.837,5.515,0.807,5.211,0.941,1010.4,74.5,71.7,71.7,29.1,44.7
11/11/2017 12:00,5.512,0.725,5.515,0.694,5.278,0.843,5.171,1.009,5.071,1.057,1010.3,81.6,74.5,71.7,28.8,48.3
11/11/2017 12:10,5.298,0.687,5.302,0.709,5.381,0.818,5.392,0.839,5.162,0.979,1010.1,78.8,77.3,78.8,29,50
11/11/2017 12:20,6.01,0.615,6.02,0.588,5.954,0.638,6.117,0.597,5.964,0.754,1010,83,81.6,83,28.7,49
11/11/2017 12:30,6.369,0.746,6.341,0.738,6.329,0.638,6.367,0.615,6.166,0.704,1009.9,80.2,77.3,77.3,28.8,49.2
11/11/2017 12:40,6.393,0.606,6.415,0.631,6.353,0.63,6.291,0.672,6.003,0.859,1009.7,80.2,77.3,77.3,28.8,51.8
11/11/2017 12:50,6.609,0.832,6.623,0.85,6.395,0.799,6.082,0.807,5.698,0.984,1009.6,83,77.3,77.3,29.1,49.2
11/11/2017 13:00,7.248,0.552,7.263,0.551,6.963,0.551,6.627,0.725,6.254,1.005,1009.4,84.4,80.2,78.8,29,52.7
11/11/2017 13:10,6.737,0.82,6.724,0.806,6.569,0.785,6.448,0.813,6.062,0.995,1009.2,83,78.8,77.3,28.8,51.9
11/11/2017 13:20,6.71,0.695,6.763,0.686,6.51,0.686,6.487,0.78,6.19,0.84,1009,84.4,78.8,78.8,29.1,50.3
11/11/2017 13:30,7.292,0.491,7.244,0.501,6.939,0.638,6.642,0.787,6.252,0.84,1008.8,90,84.4,80.2,29.3,46.3
11/11/2017 13:40,7.054,0.542,7.033,0.512,6.52,0.701,6.202,0.8,6.257,0.711,1008.7,90,84.4,80.2,29.3,45.9
11/11/2017 13:50,6.818,0.64,6.768,0.614,6.449,0.751,6.134,0.977,5.898,0.906,1008.6,90,85.8,83,29.3,45.2
11/11/2017 14:00,6.332,0.826,6.329,0.786,6.182,0.737,5.846,0.939,5.804,0.924,1008.5,90,84.4,83,29.4,43.5
